city,city_ascii,state_abbr,state_name,county_name,country_name
Melrose,Melrose,MN,Minnesota,Stearns,USA
Delshire,Delshire,OH,Ohio,Hamilton,USA
Laguna Vista,Laguna Vista,TX,Texas,Cameron,USA
Greensboro,Greensboro,GA,Georgia,Greene,USA
Boiling Springs,Boiling Springs,PA,Pennsylvania,Cumberland,USA
North Lakeville,North Lakeville,MA,Massachusetts,Plymouth,USA
Barnesville,Barnesville,OH,Ohio,Belmont,USA
Shavano Park,Shavano Park,TX,Texas,Bexar,USA
Clifton Knolls-Mill Creek,Clifton Knolls-Mill Creek,NY,New York,Saratoga,USA
Ballinger,Ballinger,TX,Texas,Runnels,USA
Two Harbors,Two Harbors,MN,Minnesota,Lake,USA
Marin City,Marin City,CA,California,Marin,USA
Shenandoah,Shenandoah,TX,Texas,Montgomery,USA
East Sandwich,East Sandwich,MA,Massachusetts,Barnstable,USA
Walton Park,Walton Park,NY,New York,Orange,USA
Sweeny,Sweeny,TX,Texas,Brazoria,USA
Brices Creek,Brices Creek,NC,North Carolina,Craven,USA
Roebling,Roebling,NJ,New Jersey,Burlington,USA
Halfway House,Halfway House,PA,Pennsylvania,Montgomery,USA
Locust Valley,Locust Valley,NY,New York,Nassau,USA
Piggott,Piggott,AR,Arkansas,Clay,USA
Eagle Grove,Eagle Grove,IA,Iowa,Wright,USA
Austin,Austin,IN,Indiana,Scott,USA
New Hope,New Hope,MS,Mississippi,Lowndes,USA
Manchester,Manchester,GA,Georgia,Meriwether,USA
Redwood,Redwood,TX,Texas,Guadalupe,USA
Newcomerstown,Newcomerstown,OH,Ohio,Tuscarawas,USA
High Bridge,High Bridge,NJ,New Jersey,Hunterdon,USA
Squaw Valley,Squaw Valley,CA,California,Fresno,USA
Hanover,Hanover,IN,Indiana,Jefferson,USA
Wyboo,Wyboo,SC,South Carolina,Clarendon,USA
Islandia,Islandia,NY,New York,Suffolk,USA
Lake Land'Or,Lake Land'Or,VA,Virginia,Caroline,USA
Osage,Osage,IA,Iowa,Mitchell,USA
Perham,Perham,MN,Minnesota,Otter Tail,USA
North Cape May,North Cape May,NJ,New Jersey,Cape May,USA
St. Augusta,St. Augusta,MN,Minnesota,Stearns,USA
Del Monte Forest,Del Monte Forest,CA,California,Monterey,USA
Silt,Silt,CO,Colorado,Garfield,USA
O'Neill,O'Neill,NE,Nebraska,Holt,USA
Kane,Kane,PA,Pennsylvania,McKean,USA
Benton Heights,Benton Heights,MI,Michigan,Berrien,USA
Wheatland,Wheatland,WY,Wyoming,Platte,USA
Ahtanum,Ahtanum,WA,Washington,Yakima,USA
Lloyd Harbor,Lloyd Harbor,NY,New York,Suffolk,USA
Marietta-Alderwood,Marietta-Alderwood,WA,Washington,Whatcom,USA
Hacienda San José,Hacienda San Jose,PR,Puerto Rico,Caguas,USA
Bonanza,Bonanza,GA,Georgia,Clayton,USA
Oakland,Oakland,FL,Florida,Orange,USA
SUNY Oswego,SUNY Oswego,NY,New York,Oswego,USA
Celada,Celada,PR,Puerto Rico,Gurabo,USA
Blackshear,Blackshear,GA,Georgia,Pierce,USA
Lyons,Lyons,KS,Kansas,Rice,USA
Compo,Compo,CT,Connecticut,Western Connecticut,USA
Palo Cedro,Palo Cedro,CA,California,Shasta,USA
Kensington Park,Kensington Park,FL,Florida,Sarasota,USA
Elgin,Elgin,OK,Oklahoma,Comanche,USA
Saylorville,Saylorville,IA,Iowa,Polk,USA
Benton City,Benton City,WA,Washington,Benton,USA
Canyon Creek,Canyon Creek,WA,Washington,Snohomish,USA
Mission Hills,Mission Hills,KS,Kansas,Johnson,USA
Ponderosa Park,Ponderosa Park,CO,Colorado,Elbert,USA
Ozark,Ozark,AR,Arkansas,Franklin,USA
Mattawa,Mattawa,WA,Washington,Grant,USA
Ketchum,Ketchum,ID,Idaho,Blaine,USA
Stanhope,Stanhope,NJ,New Jersey,Sussex,USA
Spring City,Spring City,PA,Pennsylvania,Chester,USA
Manor,Manor,PA,Pennsylvania,Westmoreland,USA
Broad Brook,Broad Brook,CT,Connecticut,Capitol,USA
Lake Clarke Shores,Lake Clarke Shores,FL,Florida,Palm Beach,USA
Fairview,Fairview,NC,North Carolina,Union,USA
Toledo,Toledo,OR,Oregon,Lincoln,USA
Hazlehurst,Hazlehurst,MS,Mississippi,Copiah,USA
Mount Healthy Heights,Mount Healthy Heights,OH,Ohio,Hamilton,USA
Tolono,Tolono,IL,Illinois,Champaign,USA
Carthage,Carthage,NY,New York,Jefferson,USA
El Dorado Springs,El Dorado Springs,MO,Missouri,Cedar,USA
Carey,Carey,OH,Ohio,Wyandot,USA
Aguas Buenas,Aguas Buenas,PR,Puerto Rico,Aguas Buenas,USA
Centerville,Centerville,TN,Tennessee,Hickman,USA
Netcong,Netcong,NJ,New Jersey,Morris,USA
Pendleton,Pendleton,SC,South Carolina,Anderson,USA
Waterloo,Waterloo,WI,Wisconsin,Jefferson,USA
Mill Bay,Mill Bay,AK,Alaska,Kodiak Island,USA
Holt,Holt,AL,Alabama,Tuscaloosa,USA
Riverside,Riverside,NY,New York,Suffolk,USA
Gunnison,Gunnison,UT,Utah,Sanpete,USA
Chattahoochee Hills,Chattahoochee Hills,GA,Georgia,Fulton,USA
Wadsworth,Wadsworth,IL,Illinois,Lake,USA
Hansville,Hansville,WA,Washington,Kitsap,USA
Seymour,Seymour,WI,Wisconsin,Outagamie,USA
Manti,Manti,UT,Utah,Sanpete,USA
Los Prados,Los Prados,PR,Puerto Rico,Caguas,USA
Cleveland,Cleveland,GA,Georgia,White,USA
Roland,Roland,OK,Oklahoma,Sequoyah,USA
Oakwood,Oakwood,OH,Ohio,Cuyahoga,USA
Beaver Dam,Beaver Dam,KY,Kentucky,Ohio,USA
Northfield,Northfield,OH,Ohio,Summit,USA
Avondale Estates,Avondale Estates,GA,Georgia,DeKalb,USA
Hainesville,Hainesville,IL,Illinois,Lake,USA
Broken Bow,Broken Bow,NE,Nebraska,Custer,USA
Planada,Planada,CA,California,Merced,USA
Nowata,Nowata,OK,Oklahoma,Nowata,USA
Lake Delton,Lake Delton,WI,Wisconsin,Sauk,USA
Mahanoy City,Mahanoy City,PA,Pennsylvania,Schuylkill,USA
Geneva,Geneva,FL,Florida,Seminole,USA
Village Green,Village Green,NY,New York,Onondaga,USA
River Road,River Road,NC,North Carolina,Beaufort,USA
Mountain Home,Mountain Home,NC,North Carolina,Henderson,USA
Indianola,Indianola,WA,Washington,Kitsap,USA
Northern Cambria,Northern Cambria,PA,Pennsylvania,Cambria,USA
Westway,Westway,TX,Texas,El Paso,USA
Day Valley,Day Valley,CA,California,Santa Cruz,USA
Midway North,Midway North,TX,Texas,Hidalgo,USA
Black River Falls,Black River Falls,WI,Wisconsin,Jackson,USA
Milbank,Milbank,SD,South Dakota,Grant,USA
Paulding,Paulding,OH,Ohio,Paulding,USA
Smithton,Smithton,IL,Illinois,St. Clair,USA
Bunnell,Bunnell,FL,Florida,Flagler,USA
Triana,Triana,AL,Alabama,Madison,USA
Leesburg,Leesburg,GA,Georgia,Lee,USA
Gloucester Courthouse,Gloucester Courthouse,VA,Virginia,Gloucester,USA
Clearview,Clearview,WA,Washington,Snohomish,USA
Elroy,Elroy,NC,North Carolina,Wayne,USA
Holden Lakes,Holden Lakes,FL,Florida,Orange,USA
Hot Springs,Hot Springs,SD,South Dakota,Fall River,USA
Buckhorn,Buckhorn,CA,California,Amador,USA
Riverton,Riverton,IL,Illinois,Sangamon,USA
Laureles,Laureles,TX,Texas,Cameron,USA
Midway,Midway,FL,Florida,Gadsden,USA
Flat Rock,Flat Rock,NC,North Carolina,Henderson,USA
Marianna,Marianna,AR,Arkansas,Lee,USA
Plainview,Plainview,MN,Minnesota,Wabasha,USA
West Point,West Point,GA,Georgia,Troup,USA
Sauk City,Sauk City,WI,Wisconsin,Sauk,USA
Port St. Joe,Port St. Joe,FL,Florida,Gulf,USA
Frazer,Frazer,PA,Pennsylvania,Chester,USA
Muttontown,Muttontown,NY,New York,Nassau,USA
Wayne Heights,Wayne Heights,PA,Pennsylvania,Franklin,USA
Myrtle Creek,Myrtle Creek,OR,Oregon,Douglas,USA
Merton,Merton,WI,Wisconsin,Waukesha,USA
Hanover,Hanover,MN,Minnesota,Wright,USA
Pleasant Valley,Pleasant Valley,WV,West Virginia,Marion,USA
Gibbstown,Gibbstown,NJ,New Jersey,Gloucester,USA
Ainaloa,Ainaloa,HI,Hawaii,Hawaii,USA
Springtown,Springtown,TX,Texas,Parker,USA
New Baden,New Baden,IL,Illinois,Clinton,USA
Lockland,Lockland,OH,Ohio,Hamilton,USA
Welch,Welch,WV,West Virginia,McDowell,USA
Central Gardens,Central Gardens,TX,Texas,Jefferson,USA
Hidden Springs,Hidden Springs,ID,Idaho,Ada,USA
Wildwood Lake,Wildwood Lake,TN,Tennessee,Bradley,USA
Clifton,Clifton,TX,Texas,Bosque,USA
Pen Argyl,Pen Argyl,PA,Pennsylvania,Northampton,USA
Stepney,Stepney,CT,Connecticut,Greater Bridgeport,USA
Seacliff,Seacliff,CA,California,Santa Cruz,USA
Alexander,Alexander,AR,Arkansas,Saline,USA
Shingle Springs,Shingle Springs,CA,California,El Dorado,USA
Camuy,Camuy,PR,Puerto Rico,Camuy,USA
Durand,Durand,MI,Michigan,Shiawassee,USA
Nicholls,Nicholls,GA,Georgia,Coffee,USA
Vineyards,Vineyards,FL,Florida,Collier,USA
Hillsboro,Hillsboro,MO,Missouri,Jefferson,USA
Clifton Forge,Clifton Forge,VA,Virginia,Alleghany,USA
Kekaha,Kekaha,HI,Hawaii,Kauai,USA
French Camp,French Camp,CA,California,San Joaquin,USA
Brownstown,Brownstown,PA,Pennsylvania,Lancaster,USA
Barceloneta,Barceloneta,PR,Puerto Rico,Barceloneta,USA
Coleytown,Coleytown,CT,Connecticut,Western Connecticut,USA
Wrightsville,Wrightsville,GA,Georgia,Johnson,USA
West Point,West Point,NE,Nebraska,Cuming,USA
La Blanca,La Blanca,TX,Texas,Hidalgo,USA
San Antonio Heights,San Antonio Heights,CA,California,San Bernardino,USA
Oxford,Oxford,MI,Michigan,Oakland,USA
Reno,Reno,TX,Texas,Lamar,USA
Union City,Union City,IN,Indiana,Randolph,USA
Mariemont,Mariemont,OH,Ohio,Hamilton,USA
Sage,Sage,CA,California,Riverside,USA
Hauula,Hauula,HI,Hawaii,Honolulu,USA
Bennett,Bennett,CO,Colorado,Adams,USA
Eveleth,Eveleth,MN,Minnesota,St. Louis,USA
Milton,Milton,DE,Delaware,Sussex,USA
Auburn,Auburn,NE,Nebraska,Nemaha,USA
Roebuck,Roebuck,SC,South Carolina,Spartanburg,USA
Three Lakes,Three Lakes,WA,Washington,Snohomish,USA
Pelham,Pelham,GA,Georgia,Mitchell,USA
Eagle Lake,Eagle Lake,TX,Texas,Colorado,USA
Mifflinburg,Mifflinburg,PA,Pennsylvania,Union,USA
Lake Nacimiento,Lake Nacimiento,CA,California,San Luis Obispo,USA
Heflin,Heflin,AL,Alabama,Cleburne,USA
New Hampton,New Hampton,IA,Iowa,Chickasaw,USA
Princess Anne,Princess Anne,MD,Maryland,Somerset,USA
Frederick,Frederick,OK,Oklahoma,Tillman,USA
Monte Sereno,Monte Sereno,CA,California,Santa Clara,USA
Elba,Elba,AL,Alabama,Coffee,USA
Goldendale,Goldendale,WA,Washington,Klickitat,USA
Shadyside,Shadyside,OH,Ohio,Belmont,USA
Fulton,Fulton,IL,Illinois,Whiteside,USA
Pemberwick,Pemberwick,CT,Connecticut,Western Connecticut,USA
Shady Spring,Shady Spring,WV,West Virginia,Raleigh,USA
Macon,Macon,MS,Mississippi,Noxubee,USA
Tiger Point,Tiger Point,FL,Florida,Santa Rosa,USA
Richwood,Richwood,NJ,New Jersey,Gloucester,USA
Gray,Gray,GA,Georgia,Jones,USA
West Sand Lake,West Sand Lake,NY,New York,Rensselaer,USA
Lisbon,Lisbon,ME,Maine,Androscoggin,USA
Blanchard,Blanchard,LA,Louisiana,Caddo,USA
Elma,Elma,WA,Washington,Grays Harbor,USA
Mount Olive,Mount Olive,AL,Alabama,Jefferson,USA
Benson,Benson,MN,Minnesota,Swift,USA
Orange,Orange,OH,Ohio,Cuyahoga,USA
Goulding,Goulding,FL,Florida,Escambia,USA
Wellsboro,Wellsboro,PA,Pennsylvania,Tioga,USA
Reamstown,Reamstown,PA,Pennsylvania,Lancaster,USA
Rochester,Rochester,PA,Pennsylvania,Beaver,USA
Grangeville,Grangeville,ID,Idaho,Idaho,USA
Teague,Teague,TX,Texas,Freestone,USA
Crystal River,Crystal River,FL,Florida,Citrus,USA
West Orange,West Orange,TX,Texas,Orange,USA
Westville,Westville,IL,Illinois,Vermilion,USA
Moreland Hills,Moreland Hills,OH,Ohio,Cuyahoga,USA
Kenedy,Kenedy,TX,Texas,Karnes,USA
Evergreen,Evergreen,AL,Alabama,Conecuh,USA
Alma,Alma,GA,Georgia,Bacon,USA
Shannondale,Shannondale,WV,West Virginia,Jefferson,USA
Fetters Hot Springs-Agua Caliente,Fetters Hot Springs-Agua Caliente,CA,California,Sonoma,USA
South Berwick,South Berwick,ME,Maine,York,USA
Dennis Port,Dennis Port,MA,Massachusetts,Barnstable,USA
Somerville,Somerville,TN,Tennessee,Fayette,USA
West Point,West Point,VA,Virginia,King William,USA
Wallace,Wallace,NC,North Carolina,Duplin,USA
Sleepy Eye,Sleepy Eye,MN,Minnesota,Brown,USA
West Nyack,West Nyack,NY,New York,Rockland,USA
Gothenburg,Gothenburg,NE,Nebraska,Dawson,USA
Tashua,Tashua,CT,Connecticut,Greater Bridgeport,USA
Melody Hill,Melody Hill,IN,Indiana,Vanderburgh,USA
Slippery Rock,Slippery Rock,PA,Pennsylvania,Butler,USA
Wellford,Wellford,SC,South Carolina,Spartanburg,USA
Grasonville,Grasonville,MD,Maryland,Queen Anne's,USA
Malvern,Malvern,PA,Pennsylvania,Chester,USA
Yuma,Yuma,CO,Colorado,Yuma,USA
Madison,Madison,OH,Ohio,Lake,USA
Dandridge,Dandridge,TN,Tennessee,Jefferson,USA
Loyalhanna,Loyalhanna,PA,Pennsylvania,Westmoreland,USA
Germantown Hills,Germantown Hills,IL,Illinois,Woodford,USA
Lake Providence,Lake Providence,LA,Louisiana,East Carroll,USA
Abingdon,Abingdon,IL,Illinois,Knox,USA
Coplay,Coplay,PA,Pennsylvania,Lehigh,USA
Marysville,Marysville,KS,Kansas,Marshall,USA
Rural Hall,Rural Hall,NC,North Carolina,Forsyth,USA
Hubbard,Hubbard,OR,Oregon,Marion,USA
Humboldt Hill,Humboldt Hill,CA,California,Humboldt,USA
North Wales,North Wales,PA,Pennsylvania,Montgomery,USA
Kirtland AFB,Kirtland AFB,NM,New Mexico,Bernalillo,USA
Alexandria,Alexandria,AL,Alabama,Calhoun,USA
Windsor,Windsor,NC,North Carolina,Bertie,USA
Dahlgren,Dahlgren,VA,Virginia,King George,USA
Tomahawk,Tomahawk,WI,Wisconsin,Lincoln,USA
Lewes,Lewes,DE,Delaware,Sussex,USA
Forks,Forks,WA,Washington,Clallam,USA
Jewett City,Jewett City,CT,Connecticut,Southeastern Connecticut,USA
Ringgold,Ringgold,GA,Georgia,Catoosa,USA
Fort Branch,Fort Branch,IN,Indiana,Gibson,USA
Hartford,Hartford,SD,South Dakota,Minnehaha,USA
Llano,Llano,TX,Texas,Llano,USA
St. Johns,St. Johns,AZ,Arizona,Apache,USA
Four Bridges,Four Bridges,OH,Ohio,Butler,USA
Mount Angel,Mount Angel,OR,Oregon,Marion,USA
Loxahatchee Groves,Loxahatchee Groves,FL,Florida,Palm Beach,USA
Peshtigo,Peshtigo,WI,Wisconsin,Marinette,USA
Hahira,Hahira,GA,Georgia,Lowndes,USA
Lake Lakengren,Lake Lakengren,OH,Ohio,Preble,USA
Dublin,Dublin,TX,Texas,Erath,USA
Washoe Valley,Washoe Valley,NV,Nevada,Washoe,USA
Port Ewen,Port Ewen,NY,New York,Ulster,USA
Summersville,Summersville,WV,West Virginia,Nicholas,USA
Moulton,Moulton,AL,Alabama,Lawrence,USA
Chandler,Chandler,TX,Texas,Henderson,USA
Yountville,Yountville,CA,California,Napa,USA
Wilder,Wilder,VT,Vermont,Windsor,USA
North Plains,North Plains,OR,Oregon,Washington,USA
Ponce Inlet,Ponce Inlet,FL,Florida,Volusia,USA
Enochville,Enochville,NC,North Carolina,Rowan,USA
Nokomis,Nokomis,FL,Florida,Sarasota,USA
New Haven,New Haven,MO,Missouri,Franklin,USA
Desert View Highlands,Desert View Highlands,CA,California,Los Angeles,USA
Dewey,Dewey,OK,Oklahoma,Washington,USA
Emerald Mountain,Emerald Mountain,AL,Alabama,Elmore,USA
Winnsboro,Winnsboro,TX,Texas,Wood,USA
Pickens,Pickens,SC,South Carolina,Pickens,USA
Peralta,Peralta,NM,New Mexico,Valencia,USA
Oliver Springs,Oliver Springs,TN,Tennessee,Anderson,USA
Holton,Holton,KS,Kansas,Jackson,USA
Etna,Etna,PA,Pennsylvania,Allegheny,USA
Mingo Junction,Mingo Junction,OH,Ohio,Jefferson,USA
Eagle Lake,Eagle Lake,FL,Florida,Polk,USA
West Menlo Park,West Menlo Park,CA,California,San Mateo,USA
Ebensburg,Ebensburg,PA,Pennsylvania,Cambria,USA
Frontenac,Frontenac,KS,Kansas,Crawford,USA
Water Valley,Water Valley,MS,Mississippi,Yalobusha,USA
Parker,Parker,AZ,Arizona,La Paz,USA
Hobart,Hobart,OK,Oklahoma,Kiowa,USA
Cleves,Cleves,OH,Ohio,Hamilton,USA
Rainbow Lakes Estates,Rainbow Lakes Estates,FL,Florida,Marion,USA
North Shore,North Shore,CA,California,Riverside,USA
Avalon,Avalon,CA,California,Los Angeles,USA
Red Oak,Red Oak,NC,North Carolina,Nash,USA
Rio Dell,Rio Dell,CA,California,Humboldt,USA
Newburgh,Newburgh,IN,Indiana,Warrick,USA
Waldron,Waldron,AR,Arkansas,Scott,USA
Breckenridge,Breckenridge,MN,Minnesota,Wilkin,USA
Meadowbrook,Meadowbrook,CA,California,Riverside,USA
Johnson Creek,Johnson Creek,WI,Wisconsin,Jefferson,USA
Level Park-Oak Park,Level Park-Oak Park,MI,Michigan,Calhoun,USA
Montgomery,Montgomery,MN,Minnesota,Le Sueur,USA
Annandale,Annandale,MN,Minnesota,Wright,USA
Lake Park,Lake Park,NC,North Carolina,Union,USA
Fox Island,Fox Island,WA,Washington,Pierce,USA
Story City,Story City,IA,Iowa,Story,USA
Beaver Dam Lake,Beaver Dam Lake,NY,New York,Orange,USA
Village Shires,Village Shires,PA,Pennsylvania,Bucks,USA
Buffalo,Buffalo,MO,Missouri,Dallas,USA
Lake Cherokee,Lake Cherokee,TX,Texas,Rusk,USA
Saddle River,Saddle River,NJ,New Jersey,Bergen,USA
Wyncote,Wyncote,PA,Pennsylvania,Montgomery,USA
Cornville,Cornville,AZ,Arizona,Yavapai,USA
Altavista,Altavista,VA,Virginia,Campbell,USA
Springdale,Springdale,PA,Pennsylvania,Allegheny,USA
Hartville,Hartville,OH,Ohio,Stark,USA
Sheridan,Sheridan,IN,Indiana,Hamilton,USA
Dillonvale,Dillonvale,OH,Ohio,Hamilton,USA
Gallipolis,Gallipolis,OH,Ohio,Gallia,USA
Johnston City,Johnston City,IL,Illinois,Williamson,USA
Woodbourne,Woodbourne,PA,Pennsylvania,Bucks,USA
South Hempstead,South Hempstead,NY,New York,Nassau,USA
Robins,Robins,IA,Iowa,Linn,USA
Newcastle,Newcastle,WY,Wyoming,Weston,USA
Williamsburg,Williamsburg,IA,Iowa,Iowa,USA
Mount Oliver,Mount Oliver,PA,Pennsylvania,Allegheny,USA
Jefferson,Jefferson,OH,Ohio,Ashtabula,USA
Petersburg,Petersburg,AK,Alaska,Petersburg,USA
Nesquehoning,Nesquehoning,PA,Pennsylvania,Carbon,USA
Essexville,Essexville,MI,Michigan,Bay,USA
Meadow Vista,Meadow Vista,CA,California,Placer,USA
Ossian,Ossian,IN,Indiana,Wells,USA
Blackstone,Blackstone,VA,Virginia,Nottoway,USA
Clare,Clare,MI,Michigan,Clare,USA
Pine City,Pine City,MN,Minnesota,Pine,USA
Morada,Morada,CA,California,San Joaquin,USA
Liberty,Liberty,SC,South Carolina,Pickens,USA
Lake Cassidy,Lake Cassidy,WA,Washington,Snohomish,USA
Hannahs Mill,Hannahs Mill,GA,Georgia,Upson,USA
Carrollton,Carrollton,MO,Missouri,Carroll,USA
Ingram,Ingram,PA,Pennsylvania,Allegheny,USA
Millvale,Millvale,PA,Pennsylvania,Allegheny,USA
Warm Beach,Warm Beach,WA,Washington,Snohomish,USA
Big Coppitt Key,Big Coppitt Key,FL,Florida,Monroe,USA
Winnsboro,Winnsboro,SC,South Carolina,Fairfield,USA
Farmerville,Farmerville,LA,Louisiana,Union,USA
Mayfield,Mayfield,OH,Ohio,Cuyahoga,USA
Wrightstown,Wrightstown,WI,Wisconsin,Brown,USA
Lordstown,Lordstown,OH,Ohio,Trumbull,USA
Woodlawn Beach,Woodlawn Beach,FL,Florida,Santa Rosa,USA
Larned,Larned,KS,Kansas,Pawnee,USA
East Brewton,East Brewton,AL,Alabama,Escambia,USA
Ellsworth,Ellsworth,WI,Wisconsin,Pierce,USA
Weaver,Weaver,AL,Alabama,Calhoun,USA
Welsh,Welsh,LA,Louisiana,Jefferson Davis,USA
Bandon,Bandon,OR,Oregon,Coos,USA
Williams,Williams,AZ,Arizona,Coconino,USA
Ohioville,Ohioville,PA,Pennsylvania,Beaver,USA
Haworth,Haworth,NJ,New Jersey,Bergen,USA
Circle D-KC Estates,Circle D-KC Estates,TX,Texas,Bastrop,USA
Fordyce,Fordyce,AR,Arkansas,Dallas,USA
Jefferson,Jefferson,OR,Oregon,Marion,USA
West Lake Hills,West Lake Hills,TX,Texas,Travis,USA
Milford,Milford,IA,Iowa,Dickinson,USA
Newbern,Newbern,TN,Tennessee,Dyer,USA
Dilley,Dilley,TX,Texas,Frio,USA
East Richmond Heights,East Richmond Heights,CA,California,Contra Costa,USA
Pine Grove,Pine Grove,CA,California,Amador,USA
Minden,Minden,NV,Nevada,Douglas,USA
Feather Sound,Feather Sound,FL,Florida,Pinellas,USA
Keowee Key,Keowee Key,SC,South Carolina,Oconee,USA
Brillion,Brillion,WI,Wisconsin,Calumet,USA
Berwyn Heights,Berwyn Heights,MD,Maryland,Prince George's,USA
Claryville,Claryville,KY,Kentucky,Campbell,USA
Spencer,Spencer,NC,North Carolina,Rowan,USA
Crane,Crane,TX,Texas,Crane,USA
Tusculum,Tusculum,TN,Tennessee,Greene,USA
Blanding,Blanding,UT,Utah,San Juan,USA
Niantic,Niantic,CT,Connecticut,Southeastern Connecticut,USA
Blountville,Blountville,TN,Tennessee,Sullivan,USA
Chincoteague,Chincoteague,VA,Virginia,Accomack,USA
Hominy,Hominy,OK,Oklahoma,Osage,USA
Bunkie,Bunkie,LA,Louisiana,Avoyelles,USA
Jackson,Jackson,MN,Minnesota,Jackson,USA
Moose Lake,Moose Lake,MN,Minnesota,Carlton,USA
Rayville,Rayville,LA,Louisiana,Richland,USA
Elizabethtown,Elizabethtown,NC,North Carolina,Bladen,USA
Erda,Erda,UT,Utah,Tooele,USA
Hamburg,Hamburg,NJ,New Jersey,Sussex,USA
Muldrow,Muldrow,OK,Oklahoma,Sequoyah,USA
St. Paul,St. Paul,MO,Missouri,St. Charles,USA
Big Lake,Big Lake,AK,Alaska,Matanuska-Susitna,USA
Frostproof,Frostproof,FL,Florida,Polk,USA
State Line,State Line,PA,Pennsylvania,Franklin,USA
Ridgecrest,Ridgecrest,FL,Florida,Pinellas,USA
Paris,Paris,AR,Arkansas,Logan,USA
Union Springs,Union Springs,AL,Alabama,Bullock,USA
Rio Grande,Rio Grande,NJ,New Jersey,Cape May,USA
Port Monmouth,Port Monmouth,NJ,New Jersey,Monmouth,USA
Union,Union,NJ,New Jersey,Union,USA
Lanai City,Lanai City,HI,Hawaii,Maui,USA
Barton Creek,Barton Creek,TX,Texas,Travis,USA
West Liberty,West Liberty,KY,Kentucky,Morgan,USA
Alva,Alva,FL,Florida,Lee,USA
West DeLand,West DeLand,FL,Florida,Volusia,USA
Mannford,Mannford,OK,Oklahoma,Creek,USA
Southpointe,Southpointe,PA,Pennsylvania,Washington,USA
Thiensville,Thiensville,WI,Wisconsin,Ozaukee,USA
Paw Paw,Paw Paw,MI,Michigan,Van Buren,USA
Vassar College,Vassar College,NY,New York,Dutchess,USA
Minerva,Minerva,OH,Ohio,Stark,USA
Paoli,Paoli,IN,Indiana,Orange,USA
Lake Arrowhead,Lake Arrowhead,ME,Maine,York,USA
South Duxbury,South Duxbury,MA,Massachusetts,Plymouth,USA
Newmanstown,Newmanstown,PA,Pennsylvania,Lebanon,USA
San Manuel,San Manuel,AZ,Arizona,Pinal,USA
Eagle Lake,Eagle Lake,MN,Minnesota,Blue Earth,USA
Cherry Valley,Cherry Valley,IL,Illinois,Winnebago,USA
Park City,Park City,TN,Tennessee,Lincoln,USA
Pottsgrove,Pottsgrove,PA,Pennsylvania,Montgomery,USA
Monte Grande,Monte Grande,PR,Puerto Rico,Cabo Rojo,USA
Magnolia,Magnolia,MS,Mississippi,Pike,USA
Plymouth,Plymouth,NC,North Carolina,Washington,USA
Sierra Ridge,Sierra Ridge,CO,Colorado,Douglas,USA
West Wyomissing,West Wyomissing,PA,Pennsylvania,Berks,USA
Cashmere,Cashmere,WA,Washington,Chelan,USA
Boscobel,Boscobel,WI,Wisconsin,Grant,USA
Hodgenville,Hodgenville,KY,Kentucky,Larue,USA
Rush City,Rush City,MN,Minnesota,Chisago,USA
Meadow Oaks,Meadow Oaks,FL,Florida,Pasco,USA
Sugar Creek,Sugar Creek,MO,Missouri,Jackson,USA
Penbrook,Penbrook,PA,Pennsylvania,Dauphin,USA
Vandalia,Vandalia,MO,Missouri,Audrain,USA
Athens,Athens,PA,Pennsylvania,Bradford,USA
Hideaway,Hideaway,TX,Texas,Smith,USA
Sherwood,Sherwood,OH,Ohio,Hamilton,USA
Ravena,Ravena,NY,New York,Albany,USA
South Jacksonville,South Jacksonville,IL,Illinois,Morgan,USA
Hanceville,Hanceville,AL,Alabama,Cullman,USA
Lake Wilderness,Lake Wilderness,VA,Virginia,Spotsylvania,USA
Hartsdale,Hartsdale,NY,New York,Westchester,USA
Orofino,Orofino,ID,Idaho,Clearwater,USA
Paloma Creek,Paloma Creek,TX,Texas,Denton,USA
Loudonville,Loudonville,OH,Ohio,Ashland,USA
Burgaw,Burgaw,NC,North Carolina,Pender,USA
Strasburg,Strasburg,CO,Colorado,Arapahoe,USA
Trafford,Trafford,PA,Pennsylvania,Westmoreland,USA
Lake Erie Beach,Lake Erie Beach,NY,New York,Erie,USA
Macungie,Macungie,PA,Pennsylvania,Lehigh,USA
Iowa,Iowa,LA,Louisiana,Calcasieu,USA
Venice Gardens,Venice Gardens,FL,Florida,Sarasota,USA
Vinton,Vinton,LA,Louisiana,Calcasieu,USA
